org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus,sports,location_name,location_address
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu raatuse kooli spordisaalid,"raatuse tn 88a, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu raatuse kooli spordiväljakud,"raatuse tn 88a, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu tamme kooli spordisaalid,"tamme pst 24a, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu veeriku kooli spordisaalid,"veeriku tn 41, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",variku spordikeskus,"aianduse tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",lohkva spordihoone,"kabina tee 14, lohkva küla, luunja vald, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu karlova kooli lina tn spordisaalid,"lina tn 2, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
388,mtü tartu ülikooli akadeemiline spordiklubi,80072321,tartumaa,79,tartu linn,793,58.388355314997,26.721880279108,"aerutamine, jalgrattasport, jõutõstmine, kergejõustik, korvpall, kulturism ja fitness, käsipall, lauatennis, muud spordialad, poks, sõudmine, sulgpall, võimlemine",tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
6474,mtü team estcheetah,80443349,tartumaa,79,tartu linn,793,58.371177053609,26.728216597293,kergejõustik,tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
7290,mtü team helm,80590872,tartumaa,79,tartu linn,793,58.36460351313,26.713614677542,jalgpall,sepa jalgpallikeskus,"sepa tn 15a, tartu linn, tartu linn, tartu maakond"
7834,mtü team kassi auto,80619831,harjumaa,37,tallinn,784,59.402348263171,24.646208430985,mootorrattasport,aravete motokrossirada,"karjääri, sääsküla, järva vald, järva maakond"
7834,mtü team kassi auto,80619831,harjumaa,37,tallinn,784,59.402348263171,24.646208430985,mootorrattasport,jaanikese motokompleks,"jaanikese motokompleks, jaanikese küla, valga vald, valga maakond"
7834,mtü team kassi auto,80619831,harjumaa,37,tallinn,784,59.402348263171,24.646208430985,mootorrattasport,kihli motokeskus,"järve, lokuta küla, türi vald, järva maakond"
7834,mtü team kassi auto,80619831,harjumaa,37,tallinn,784,59.402348263171,24.646208430985,mootorrattasport,maardu krossirada,"üleoru tn 2, maardu linn, harju maakond"
7834,mtü team kassi auto,80619831,harjumaa,37,tallinn,784,59.402348263171,24.646208430985,mootorrattasport,männiku krossirada,"männiku krossirada, männiku küla, saku vald, harju maakond"
7834,mtü team kassi auto,80619831,harjumaa,37,tallinn,784,59.402348263171,24.646208430985,mootorrattasport,tehnikaspordirada lauril,"lauri krossirada, väljaküla, saarde vald, pärnu maakond"
1244,mtü team kiviõli,80190049,ida-virumaa,45,lüganuse,442,59.371983853259,27.011823253321,mootorrattasport,kiviõli seiklusturismi keskus,"mäepealse tee 1, kiviõli linn, lüganuse vald, ida-viru maakond"
7821,mtü team redet,80619191,tartumaa,79,luunja,432,58.380344644224,26.791908528146,suusasport,kuutsemäe puhkekeskus,"kuutsemäe, arula küla, otepää vald, valga maakond"
7767,mtü team sorokin,80614549,harjumaa,37,rae,653,59.361811998686,24.812582540023,suusasport,audentese spordikeskuse spordihoone,"tondi tn 84, kristiine linnaosa, tallinna linn, harju maakond"
7767,mtü team sorokin,80614549,harjumaa,37,rae,653,59.361811998686,24.812582540023,suusasport,elamusspordikeskus spot,"krati tee 2, peetri alevik, rae vald, harju maakond"
7807,mtü team-o,80618122,harjumaa,37,tallinn,784,59.369578250495,24.636105730468,autosport,aravete kardikeskuse motorada,"kardiraja, kurisoo küla, järva vald, järva maakond"
