org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus,location_name,location_address
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Maleva Põhikooli võimla,"Maleva tn 4, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Spordikeskuse administratiivhoone,"Spordi tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Spordikeskuse jalgpalliväljakud,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Spordikeskuse kunstmurukattega jalgpalliväljak,"Järveküla tee 39a, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Spordikeskuse spordisaal,"Spordi tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Spordikeskuse staadion,"Spordi tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Kohtla-Järve Tammiku Põhikooli võimlad,"Puru tee 38, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1168,Kohtla-Järve FC Järve,80029957,Ida-Virumaa,45,Kohtla-Järve,321,59.39679094882,27.257262362863,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1311,Kohtla-Järve Hokiveteranide Klubi,80176061,Ida-Virumaa,45,Kohtla-Järve,321,59.409055168199,27.285387977672,Kohtla-Järve Spordikeskuse jäähall,"Spordi tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1157,Kohtla-järve Jalgpalliklubi Fc Lootus Jalgpallikool Järve MTÜ,80016009,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Järve Kooli staadion ja palliväljakud,"Katse tn 2, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1157,Kohtla-järve Jalgpalliklubi Fc Lootus Jalgpallikool Järve MTÜ,80016009,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Kultuurikeskuse võimlemissaal,"Endla tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1157,Kohtla-järve Jalgpalliklubi Fc Lootus Jalgpallikool Järve MTÜ,80016009,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Maleva Põhikooli võimla,"Maleva tn 4, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1157,Kohtla-järve Jalgpalliklubi Fc Lootus Jalgpallikool Järve MTÜ,80016009,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse kergejõustikuhall,"Ahtme mnt 61, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1157,Kohtla-järve Jalgpalliklubi Fc Lootus Jalgpallikool Järve MTÜ,80016009,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse kunstmurukattega jalgpalliväljak,"Järveküla tee 39a, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1157,Kohtla-järve Jalgpalliklubi Fc Lootus Jalgpallikool Järve MTÜ,80016009,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse staadion,"Spordi tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
6824,Kohtla-Järve Jalgpallikool FC Storm,80571099,Ida-Virumaa,45,Kohtla-Järve,321,59.398534051815,27.280151424693,Kohtla-Järve Järve Kooli staadion ja palliväljakud,"Katse tn 2, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
6824,Kohtla-Järve Jalgpallikool FC Storm,80571099,Ida-Virumaa,45,Kohtla-Järve,321,59.398534051815,27.280151424693,Kohtla-Järve Slaavi Põhikooli spordisaal,"Pärna tn 49, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
6824,Kohtla-Järve Jalgpallikool FC Storm,80571099,Ida-Virumaa,45,Kohtla-Järve,321,59.398534051815,27.280151424693,Kohtla-Järve Spordikeskuse jalgpalliväljakud,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
6824,Kohtla-Järve Jalgpallikool FC Storm,80571099,Ida-Virumaa,45,Kohtla-Järve,321,59.398534051815,27.280151424693,Kohtla-Järve Spordikeskuse kunstmurukattega jalgpalliväljak,"Järveküla tee 39a, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
6824,Kohtla-Järve Jalgpallikool FC Storm,80571099,Ida-Virumaa,45,Kohtla-Järve,321,59.398534051815,27.280151424693,Kohtla-Järve Spordikeskuse spordihoone,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
6824,Kohtla-Järve Jalgpallikool FC Storm,80571099,Ida-Virumaa,45,Kohtla-Järve,321,59.398534051815,27.280151424693,Kohtla-Järve Spordikeskuse spordisaal,"Spordi tn 4, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1158,Kohtla-Järve Kergejôustikuklubi Atleetika,80021134,Ida-Virumaa,45,Kohtla-Järve,321,59.406223936121,27.292210665013,Heino Lipu staadion,"Hariduse tn 5, Jõhvi linn, Jõhvi vald, Ida-Viru maakond"
1158,Kohtla-Järve Kergejôustikuklubi Atleetika,80021134,Ida-Virumaa,45,Kohtla-Järve,321,59.406223936121,27.292210665013,Jõhvi Kesklinna Kooli staadion,"Narva mnt 16, Jõhvi linn, Jõhvi vald, Ida-Viru maakond"
1158,Kohtla-Järve Kergejôustikuklubi Atleetika,80021134,Ida-Virumaa,45,Kohtla-Järve,321,59.406223936121,27.292210665013,Kohtla-Järve Spordikeskuse kergejõustikuhall,"Ahtme mnt 61, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1158,Kohtla-Järve Kergejôustikuklubi Atleetika,80021134,Ida-Virumaa,45,Kohtla-Järve,321,59.406223936121,27.292210665013,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1169,Kohtla-Järve Spordihuvi Klubi,80033031,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse petangiväljakud,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1151,Kohtla-Järve Spordiklubi Eola,80008576,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse spordihoone,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1151,Kohtla-Järve Spordiklubi Eola,80008576,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Tammiku Põhikooli võimlad,"Puru tee 38, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1151,Kohtla-Järve Spordiklubi Eola,80008576,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1310,Kohtla-Järve Spordiklubi KLEO,80175736,Ida-Virumaa,45,Kohtla-Järve,321,59.338163100735,27.416513727384,Kohtla-Järve Spordikeskuse kergejõustikuhall,"Ahtme mnt 61, Ahtme linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1232,Kohtla-Järve Spordiselts Kalev,80082561,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse spordihoone,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1232,Kohtla-Järve Spordiselts Kalev,80082561,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Ahtme Põhikooli 1. korruse klass,"Altserva põik 6, Kohtla-Järve linn, Ida-Viru maakond"
1232,Kohtla-Järve Spordiselts Kalev,80082561,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Lasteaed Karuke,"Põhja allee 20, Kohtla-Järve, Ida-Viru maakond"
1232,Kohtla-Järve Spordiselts Kalev,80082561,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse spordihoone,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1232,Kohtla-Järve Spordiselts Kalev,80082561,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1305,Kohtla-Järve Veespordiklubi,80170684,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1305,Kohtla-Järve Veespordiklubi,80170684,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
4460,Koigi Kergejõustikuklubi,80343760,Järvamaa,52,Järva,255,58.832030559162,25.756461842517,Koigi spordi- ja mänguväljak,"Mõisavahe tee 2, Koigi küla, Järva vald, Järva maakond"
4460,Koigi Kergejõustikuklubi,80343760,Järvamaa,52,Järva,255,58.832030559162,25.756461842517,Koigi Spordihoone,"Mõisavahe tee 2, Koigi küla, Järva vald, Järva maakond"
4460,Koigi Kergejõustikuklubi,80343760,Järvamaa,52,Järva,255,58.832030559162,25.756461842517,Paide E-Piim Spordihall,"Aiavilja tn 1, Paide linn, Paide linn, Järva maakond"
4460,Koigi Kergejõustikuklubi,80343760,Järvamaa,52,Järva,255,58.832030559162,25.756461842517,Viljandi Paalalinna viilhall,"Suur-Kaare tn 33a, Viljandi linn, Viljandi maakond"
1426,Kolgaküla Spordiklubi Rada,80040812,Harjumaa,37,Kuusalu,353,59.528735728786,25.720669491211,Kolgaküla Spordiklubi Rada terviserajad ja pallimänguväljakud,"Rajametsa, Kolgaküla, Kuusalu vald, Harju maakond"
3919,Kopteriklubi,80331219,Harjumaa,37,Kiili,305,59.298751807568,24.784763902948,,
1482,Koroonaklubi TIRTS,80048452,Harjumaa,37,Saku,719,59.304221800111,24.656579987538,,
1486,Koroonamänguklubi Kehra,80049322,Harjumaa,37,Anija,141,59.333102869083,25.341200739506,Kehra Gümnaasiumi spordisaal,"Spordi tn 2, Kehra linn, Anija vald, Harju maakond"
1478,Koroonamänguklubi Purekkari,80044827,Harjumaa,37,Loksa,424,59.574210123802,25.726299876283,Viinistu Rahvamaja,Viinistu küla
4647,Kõrtsialuse Motoklubi,80343279,Lääne-Virumaa,60,Viru-Nigula,903,59.441060682952,26.859604303038,,
880,Korvpalliklubi B.C.Haljala,80137262,Lääne-Virumaa,60,Haljala,191,59.43487462829,26.262523147312,Haljala spordihoone,"Rakvere mnt 10, Haljala alevik, Haljala vald, Lääne-Viru maakond"
6412,Korvpalliklubi BASKET MTÜ,80429906,Harjumaa,37,Kose,338,59.19380480666,25.209442689669,Ardu Kooli spordisaalid,"Lasteaia tee 4, Ardu alevik, Kose vald, Harju maakond"
6412,Korvpalliklubi BASKET MTÜ,80429906,Harjumaa,37,Kose,338,59.19380480666,25.209442689669,Kose Gümnaasiumi staadion ja palliplatsid,"Pikk tn 12, Kose alevik, Kose vald, Harju maakond"
6412,Korvpalliklubi BASKET MTÜ,80429906,Harjumaa,37,Kose,338,59.19380480666,25.209442689669,Kose Spordimaja,"Ujula tn 7, Kose alevik, Kose vald, Harju maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Iisaku Gümnaasiumi võimla ja jõusaal,"Tartu mnt 62, Iisaku alevik, Alutaguse vald, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Illuka Kooli võimla,"Hariduse, Illuka küla, Alutaguse vald, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Jõhvi Spordihall,"Hariduse tn 5, Jõhvi linn, Jõhvi vald, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kiviõli 1. Keskkooli spordisaalid,"Viru tn 14, Kiviõli linn, Lüganuse vald, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Järve Kooli spordisaalid,"Katse tn 2, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Kohtla-Järve Spordikeskuse spordihoone,"Järveküla tee 44, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Maidla Kooli spordihoone,"Mõisa, Maidla küla, Lüganuse vald, Ida-Viru maakond"
1216,Korvpalliklubi Hito,80076158,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186,Wiru Spordikeskus,"Järveküla tee 41, Järve linnaosa, Kohtla-Järve linn, Ida-Viru maakond"
5788,Korvpalliklubi Karud,80390216,Pärnumaa,68,Põhja-Pärnumaa,638,58.656811937346,25.053925336268,Suure-Jaani Kooli spordisaalid,"Tallinna tn 24, Suure-Jaani linn, Põhja-Sakala vald, Viljandi maakond"
5788,Korvpalliklubi Karud,80390216,Pärnumaa,68,Põhja-Pärnumaa,638,58.656811937346,25.053925336268,Vändra Lasteaed Mürakaru,"Pikk 15, Vändra alev"
5788,Korvpalliklubi Karud,80390216,Pärnumaa,68,Põhja-Pärnumaa,638,58.656811937346,25.053925336268,Vändra Lasteaed Rukkilill,"Spordi tn 5, Vändra alev, Põhja-Pärnumaa vald, Pärnu maakond"
5788,Korvpalliklubi Karud,80390216,Pärnumaa,68,Põhja-Pärnumaa,638,58.656811937346,25.053925336268,Vändra Pärnu-Paide mnt jõusaal,"Pärnu-Paide mnt 2, Vändra alev, Põhja-Pärnumaa vald, Pärnu maakond"
5788,Korvpalliklubi Karud,80390216,Pärnumaa,68,Põhja-Pärnumaa,638,58.656811937346,25.053925336268,Vändra võimla,"Kooli tn 13, Vändra alev, Põhja-Pärnumaa vald, Pärnu maakond"
2085,Korvpalliklubi Meelis,80044974,Harjumaa,37,Harku,198,59.392967945843,24.43225165323,Tallinna Ülikooli Narva mnt 27/1 spordisaalid,"Narva mnt 27/1, Kesklinna linnaosa, Tallinn, Harju maakond"
1750,Korvpalliklubi Paulus,80254708,Pärnumaa,68,Pärnu,624,58.381213361058,24.533674061839,Pärnu Pauluse Spordihall,"Vana-Sauga tn 42, Pärnu linn, Pärnu linn, Pärnu maakond"
76,Korvpalliklubi Puhhid,80109892,Harjumaa,37,Tallinn,784,59.420946464836,24.714971757777,Peetri Spordihoone spordisaal,"Pargi tee 6, Peetri alevik, Rae vald, Harju maakond"
1085,Korvpalliklubi Pärnu,80125744,Pärnumaa,68,Pärnu,624,58.378367683737,24.501890461204,Paikuse Spordi- ja Tervisekeskuse spordisaalid,"Paide mnt 19, Paikuse alev, Pärnu linn, Pärnu maakond"
1085,Korvpalliklubi Pärnu,80125744,Pärnumaa,68,Pärnu,624,58.378367683737,24.501890461204,Pärnu Pauluse Spordihall,"Vana-Sauga tn 42, Pärnu linn, Pärnu linn, Pärnu maakond"
1085,Korvpalliklubi Pärnu,80125744,Pärnumaa,68,Pärnu,624,58.378367683737,24.501890461204,Pärnu Spordihall,"Riia mnt 129, Pärnu linn, Pärnu linn, Pärnu maakond"
6240,Korvpalliklubi Quercus,80423223,Viljandimaa,84,Viljandi linn,897,58.35571225501,25.584361966331,Viljandi Kesklinna Kooli võimla,"Uueveski tee 1, Viljandi linn, Viljandi maakond"
6240,Korvpalliklubi Quercus,80423223,Viljandimaa,84,Viljandi linn,897,58.35571225501,25.584361966331,Viljandi spordihoone,"Vaksali tn 4, Viljandi linn, Viljandi maakond"
1820,Korvpalliklubi ReKo,80147728,Harjumaa,37,Tallinn,784,59.439572561236,24.711140669683,Sõle Spordikeskus,"Sõle tn 40a, Põhja-Tallinna linnaosa, Tallinn, Harju maakond"
3302,Korvpalliklubi RIBI,80294626,Valgamaa,81,Otepää,557,58.055128876104,26.235984537366,Keeni Põhikooli võimla,"Kooli tee 2, Keeni küla, Otepää vald, Valga maakond"
3302,Korvpalliklubi RIBI,80294626,Valgamaa,81,Otepää,557,58.055128876104,26.235984537366,Ülenurme Spordihoone,"Tartu mnt 5, Ülenurme alevik, Kambja vald, Tartu maakond"
3292,Korvpalliklubi Rõuge,80294211,Võrumaa,87,Rõuge,698,57.673746274877,27.085853452301,,
11,Korvpalliklubi Räpina Kotkad,80186602,Põlvamaa,64,Räpina,708,58.099335839916,27.467095991066,,
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Imavere Spordihoone,"Kiigevere tee 5, Imavere küla, Järva vald, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Koeru Keskkooli spordisaalid,"Paide tee 16, Koeru alevik, Järva vald, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Koigi Spordihoone,"Mõisavahe tee 2, Koigi küla, Järva vald, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Konesko Türi Spordihoone,"F. J. Wiedemanni tn 3a, Türi linn, Türi vald, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Paide E-Piim Spordihall,"Aiavilja tn 1, Paide linn, Paide linn, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Paide Hillar Hanssoo Põhikooli võimla,"Kooli tn 1, Paide linn, Paide linn, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Paide Laia tn korvpalliväljakud,"Lai tn 33, Paide linn, Paide linn, Järva maakond"
108,Korvpalliklubi Seitse,80056546,Järvamaa,52,Paide,567,58.88910978852,25.549530299908,Väätsa Tervisekompleks,"Kooli tn 10, Väätsa alevik, Türi vald, Järva maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Kristiine Spordimaja,"Kännu tn 86, Kristiine linnaosa, Tallinna linn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Nord Spordihoone,"Tervise tn 21, Mustamäe linnaosa, Tallinna linn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Sõbra Spordihoone,"Sõbra tn 61, Nõmme linnaosa, Tallinn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Sõle Spordikeskus,"Sõle tn 40a, Põhja-Tallinna linnaosa, Tallinn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Tallinna Mustamäe Gümnaasiumi võimla,"Keskuse tn 18, Mustamäe linnaosa, Tallinna linn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Tallinna Õismäe Gümnaasiumi spordisaalid,"Õismäe tee 50, Haabersti linnaosa, Tallinn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Tallinna Pääsküla Kooli spordisaalid,"Vikerkaare tn 10, Nõmme linnaosa, Tallinna linn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Tallinna Rahumäe Põhikooli spordisaalid,"Vabaduse pst 50, Nõmme linnaosa, Tallinn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Tallinna Saksa Gümnaasiumi võimla ja jõusaal,"J. Sütiste tee 20, Mustamäe linnaosa, Tallinna linn, Harju maakond"
7944,Korvpalliklubi Sokud,80629249,Harjumaa,37,Tallinn,784,59.427666907963,24.620317885827,Tallinna Tööstushariduskeskuse A korpuse spordisaalid,"Sõpruse pst 182, Kristiine linnaosa, Tallinna linn, Harju maakond"
351,Korvpalliklubi Taba 89,80019077,Tartumaa,79,Tartu linn,793,58.367189463779,26.736613761657,Turu tn spordihoone,"Turu tn 8, Tartu linn, Tartu linn, Tartu maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,FORUS Spordikeskus Viimsi,"Karulaugu tee 13, Haabneeme alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Gustav Adolfi Gümnaasiumi spordisaalid,"Suur-Kloostri tn 7, Kesklinna linnaosa, Tallinna linn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Haabneeme Kooli spordisaal,"Randvere tee 18, Haabneeme alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Kadrioru Saksa Gümnaasium Kivimurru tn võimla,"Kivimurru tn 9, Lasnamäe linnaosa, Tallinna linn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Kadrioru Saksa Gümnaasiumi Gonsiori tn spordisaal,"Gonsiori tn 38, Kesklinna linnaosa, Tallinna linn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Kalevi Spordihall,"Juhkentali tn 12, Kesklinna linnaosa, Tallinna linn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Karulaugu lasteaia võimlemissaal,"Randvere tee 18, Haabneeme alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Karulaugu terviserada,"Klindi kaitseala 2, Haabneeme alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Kolga Kooli spordisaal,"Kooli, Kolga alevik, Kuusalu vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Kuusalu Spordikeskus,"Vana-Narva mnt 28, Kuusalu küla, Kuusalu vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Laanelinnu lasteaed,Lille tee 23
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Leppneeme lasteaed,"Leppniidu tee 1, Leppneeme küla, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Merivälja Kooli spordisaal,"Heki tee 16, Pirita linnaosa, Tallinn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Pargi lasteaed,"Pargi tee 3, Viimsi alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Pirita Majandusgümnaasiumi spordihoone,"E. Bornhöhe tee 2, Pirita linnaosa, Tallinn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Püünsi Kooli spordisaal,"Kooli tee 33, Püünsi küla, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Randvere Kooli ujula ja spordisaalid,"G. H. Schüdlöffeli tee 4, Randvere küla, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Tallinna Kergejõustikuhall,"Herne tn 30, Kesklinna linnaosa, Tallinn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Tallinna Ühisgümnaasiumi spordisaalid,"Pärnu mnt 71, Kesklinna linnaosa, Tallinna linn, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Uus-Pärtle lasteaed,Lubja tee 23
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Viimsi Kooli pallimänguväljak,"Karulaugu tee 11, Haabneeme alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Viimsi Kooli spordikeskus,"Randvere tee 8, Haabneeme alevik, Viimsi vald, Harju maakond"
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Viimsi lasteaed,Kibuvitsa tee 1
1606,Korvpalliklubi Viimsi,80174429,Harjumaa,37,Viimsi,890,59.496703081425,24.851152109155,Viimsi lasteaed. Päikeseratta maja,Randvere tee 16
3171,Kose Jahiselts,80085861,Harjumaa,37,Kose,338,59.21329511153,25.159916477521,,
7760,Kose Korvpalliklubi,80613544,Harjumaa,37,Kose,338,59.19371625173,25.158164835021,Kose Gümnaasiumi spordisaalid,"Pikk tn 12, Kose alevik, Kose vald, Harju maakond"
7760,Kose Korvpalliklubi,80613544,Harjumaa,37,Kose,338,59.19371625173,25.158164835021,Kose Kultuurikeskuse pallimängude saal,"Hariduse tn 1, Kose alevik, Kose vald, Harju maakond"
6287,Kose Male-kabeklubi,80412863,Harjumaa,37,Kose,338,59.186106941726,25.166088153795,Kose-Uuemõisa Külakeskus,"Kesk 15, 75102 Kose-Uuemõisa, Kose vald, Harjumaa"
7172,Kose-risti Spordi- Ja Vabaaja Keskus MTÜ,80582602,Harjumaa,37,Kose,338,59.170356676541,25.208788205409,,
