rajatisid,rajatisnimi,kompleks,liik,omandiliik,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad,renoveerimisaasta,algusaasta,parkimiskohad,normalized_lockers,normalized_parking,normalized_renovation,normalized_start,normalized_condition,facilities_scores
2774,jõgeva spordihoone,jõgeva spordihoone,"muu hoones asuv spordiobjekt, võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.748207,26.388275,jõgevamaa,50,jõgeva,jõgeva linn,2262,102,5667,pallimängude saal,väga hea,"võrkpall, korvpall, sulgpall, tennis, saalihoki",2023.0,2023.0,32.0,0.068,0.018583042973286876,0.9901960784313726,0.9916666666666667,1.0,0.6690252305800369
1003,jõgeva spordimaja virtus,jõgeva spordikeskus,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.74527368,26.37906559,jõgevamaa,50,jõgeva,jõgeva linn,2262,80,4231,suur saal,rahuldav,"tennis, saalijalgpall, võrkpall, korvpall, saalihoki",2008.0,1989.0,40.0,0.05333333333333334,0.023228803716608595,0.8431372549019608,0.7083333333333334,0.49999999999999994,0.4144653617544579
2771,jõgeva staadion,jõgeva spordikeskus,staadion,kinnisasi,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.74718996,26.38669784,jõgevamaa,50,jõgeva,jõgeva linn,2262,0,5672,jõgeva linna staadion,hea,"jalgpall, kergejõustik",2017.0,2006.0,40.0,0.0,0.023228803716608595,0.9313725490196079,0.85,0.7500000000000001,0.5258673225387717
2772,jõgeva staadioni hokiväljak,jõgeva spordikeskus,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.74717433,26.38802767,jõgevamaa,50,jõgeva,jõgeva linn,2262,0,6447,liuväli,hea,"iluuisutamine, jäähoki",2019.0,2006.0,0.0,0.0,0.0,0.9509803921568627,0.85,0.7500000000000001,0.5276470588235295
1002,jõgeva tenniseväljakud,jõgeva spordikeskus,tenniseplats,kinnisasi,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.745995,26.38665,jõgevamaa,50,jõgeva,jõgeva linn,2262,0,3720,jõgeva tenniseväljakud,hea,tennis,2009.0,2009.0,0.0,0.0,0.0,0.8529411764705882,0.875,0.7500000000000001,0.5154411764705883
3610,jõgeva tervise- ja suusarada,jõgeva spordikeskus,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.7452766,26.3790245,jõgevamaa,50,jõgeva,jõgeva linn,2262,0,7951,jõgeva terviserada,hea,"tervisejooks ja -kõnd, kepikõnd",2009.0,2009.0,20.0,0.0,0.011614401858304297,0.8529411764705882,0.875,0.7500000000000001,0.5160218965635035
2779,jõgeva treeningstaadion,jõgeva spordikeskus,staadion,kinnisasi,kohaliku omavalitsuse üksus,jõgeva vallavalitsus,77000401,kohaliku omavalitsuse üksus,jõgeva spordikeskus,75038902,58.74883122,26.38636083,jõgevamaa,50,jõgeva,jõgeva linn,2262,0,5671,jõgeva linna abistaadion,rahuldav,"jalgpall, kergejõustik",2006.0,1972.0,20.0,0.0,0.011614401858304297,0.8235294117647058,0.5666666666666667,0.49999999999999994,0.3807767985242877
4902,jõhvi bowling,0,muu hoones asuv spordiobjekt,hoonestusõigus,aktsiaselts,aktsiaselts kiviõli kaubahoov,10000165,osaühing,kramol oü,16677226,59.36435342,27.40091479,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,10303,veeremängusaal,väga hea,"bowling, piljard",2021.0,2004.0,40.0,0.0,0.023228803716608595,0.9705882352941176,0.8333333333333334,1.0,0.6300830088132814
5798,jõhvi gümnaasiumi korvpalliplats,jõhvi spordihall,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,-,jõhvi gümnaasium,75038641,59.34928098,27.41780578,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,11876,jõhvi gümnaasiumi korvpalliplats,hea,korvpall,2021.0,2021.0,0.0,0.0,0.0,0.9705882352941176,0.975,0.7500000000000001,0.5430882352941176
5979,jõhvi jaama tn jalgpallisaalid,0,"võimla, spordihall, spordisaal",kinnisasi,osaühing,p.a.g.m. oü,14118171,mittetulundusühing,mittetulundusühing jõhvi jalgpalliklubi fc phoenix,80315723,59.35759356,27.40459124,ida-virumaa,45,jõhvi,jõhvi linn,2270,30,12123,saal - 1,väga hea,"saalijalgpall, aeroobika ja rühmatreeningud",2024.0,2024.0,30.0,0.02,0.017421602787456445,1.0,1.0,1.0,0.6568710801393729
4838,jõhvi jõulinnak,jõhvi linnapargi spordirajatised,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,59.349112,27.420862,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,10211,jõhvi jõulinnak,väga hea,harrastusvõimlemine,2018.0,2018.0,0.0,0.0,0.0,0.9411764705882353,0.95,1.0,0.6361764705882353
4461,jõhvi kesklinna kooli jalgpalliväljak,jõhvi kesklinna kool,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.357697,27.42221,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,10710,jalgpalliväljak,väga hea,jalgpall,2020.0,2008.0,0.0,0.0,0.0,0.9607843137254902,0.8666666666666667,1.0,0.6307843137254903
4832,jõhvi kesklinna kooli jõulinnak,jõhvi kesklinna kool,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.357823,27.422633,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,10202,jõhvi kesklinna kooli jõulinnak,hea,harrastusvõimlemine,2016.0,2016.0,0.0,0.0,0.0,0.9215686274509803,0.9333333333333333,0.7500000000000001,0.5315686274509804
344,jõhvi kesklinna kooli staadion,jõhvi kesklinna kool,"staadion, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.357588,27.420856,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,625,staadion,väga hea,kergejõustik,2020.0,1976.0,0.0,0.0,0.0,0.9607843137254902,0.6,1.0,0.6041176470588235
345,jõhvi kesklinna kooli ujula,jõhvi kesklinna kool,siseujula,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.358621,27.421521,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,630,siseujumisbassein,rahuldav,ujumine,2009.0,1976.0,0.0,0.0,0.0,0.8529411764705882,0.6,0.49999999999999994,0.38794117647058823
346,jõhvi kesklinna kooli võimla,jõhvi kesklinna kool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.358582,27.420995,ida-virumaa,45,jõhvi,jõhvi linn,2270,40,302,võimla,rahuldav,"võrkpall, korvpall, tennis, käsipall, sulgpall",2009.0,1976.0,25.0,0.02666666666666667,0.014518002322880372,0.8529411764705882,0.6,0.49999999999999994,0.3966670765867322
341,jõhvi linna jalgpallikeskus,jõhvi linnastaadion,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,59.355872,27.419,ida-virumaa,45,jõhvi,jõhvi linn,2270,30,3542,jalgpalliväljak,väga hea,jalgpall,2016.0,1970.0,50.0,0.02,0.029036004645760744,0.9215686274509803,0.55,1.0,0.6006870943499352
342,jõhvi linna jalgpalliväljaku abihoone,jõhvi linnastaadion,spordi abihoone,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,59.356231,27.419547,ida-virumaa,45,jõhvi,jõhvi linn,2270,40,286,jõhvi linnastaadioni abihoone,hea,0,2011.0,1970.0,50.0,0.02666666666666667,0.029036004645760744,0.8725490196078431,0.55,0.7500000000000001,0.4953341531734646
5519,jõhvi narva mnt 84c korvpalliplats,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.36095632,27.44219873,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,11346,jõhvi narva mnt 84c korvpalliplats,hea,korvpall,2021.0,1980.0,0.0,0.0,0.0,0.9705882352941176,0.6333333333333333,0.7500000000000001,0.5089215686274511
5799,jõhvi pumptrack,jõhvi ekstreemspordirada,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.35451304,27.41169513,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,11877,jõhvi pumptrack,hea,"bmx-kross, bmx-vabastiil, rulasport",2022.0,2022.0,0.0,0.0,0.0,0.9803921568627451,0.9833333333333333,0.7500000000000001,0.5453921568627451
5520,jõhvi rannavõrkpalliplats,jõhvi linnapargi spordirajatised,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,59.34925613,27.42062297,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,11348,jõhvi rannavõrkpalliplats,hea,rannavõrkpall,2021.0,2021.0,20.0,0.0,0.011614401858304297,0.9705882352941176,0.975,0.7500000000000001,0.5436689553870329
5518,jõhvi rulapark,jõhvi ekstreemspordirada,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.35424819,27.41158199,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,11345,jõhvi rulapark,väga hea,"rulasport, bmx-vabastiil, muud rulluisutamise alad",2021.0,2021.0,0.0,0.0,0.0,0.9705882352941176,0.975,1.0,0.6430882352941176
337,jõhvi spordihall,jõhvi spordihall,"muu hoones asuv spordiobjekt, võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.350495,27.416393,ida-virumaa,45,jõhvi,jõhvi linn,2270,160,593,pallimängude saal,väga hea,"korvpall, saalihoki, tennis, sulgpall, võrkpall",2009.0,2009.0,50.0,0.10666666666666667,0.029036004645760744,0.8529411764705882,0.875,1.0,0.6488929767028764
336,jõhvi spordihalli ujula,jõhvi spordihall,siseujula,kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.350216,27.415684,ida-virumaa,45,jõhvi,jõhvi linn,2270,60,612,siseujumisbassein,rahuldav,"ujumine, vesiaeroobika",1970.0,1970.0,50.0,0.04,0.029036004645760744,0.47058823529411764,0.55,0.49999999999999994,0.3390400355264057
347,jõhvi tammiku spordihoone,0,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,mittetulundusühing,spordiklubi edu,80033551,59.33415199,27.38472182,ida-virumaa,45,jõhvi,tammiku alevik,8114,40,278,pallimängude saal,rahuldav,"sulgpall, lauatennis, korvpall, koroona ja novus, võrkpall",2004.0,1970.0,10.0,0.02666666666666667,0.005807200929152149,0.803921568627451,0.55,0.49999999999999994,0.3838785953405752
4812,jõhvi terviserada,jõhvi linnapargi spordirajatised,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,jõhvi vallavalitsus,75033483,kohaliku omavalitsuse üksus,jõhvi sport,77001748,59.34889931,27.42101544,ida-virumaa,45,jõhvi,jõhvi linn,2270,0,10123,terviserada,hea,"tervisejooks ja -kõnd, kepikõnd",2020.0,2020.0,0.0,0.0,0.0,0.9607843137254902,0.9666666666666667,0.7500000000000001,0.5407843137254902
117,jõiste ranna rannavõrkpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,saaremaa vallavalitsus,77000306,kohaliku omavalitsuse üksus,saaremaa vallavalitsus,77000306,58.599651,22.773247,saaremaa,74,saaremaa,jõiste küla,2274,0,3753,jõiste rannavõrkpalliväljak,rahuldav,rannavõrkpall,2008.0,2008.0,15.0,0.0,0.008710801393728223,0.8431372549019608,0.8666666666666667,0.49999999999999994,0.4135727949716472
3429,jõõdre jalgpalli- ja võrkpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,haapsalu linnavalitsus,75012802,kohaliku omavalitsuse üksus,haapsalu linnavalitsus,75012802,58.86636589,23.62793353,läänemaa,56,haapsalu,jõõdre küla,2285,0,7510,rannavõrkpalliplats,hea,rannavõrkpall,2015.0,2015.0,10.0,0.0,0.005807200929152149,0.9117647058823529,0.925,0.7500000000000001,0.5295550659288106
3603,jõõdre korvpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,haapsalu linnavalitsus,75012802,kohaliku omavalitsuse üksus,haapsalu linnavalitsus,75012802,58.86724,23.627461,läänemaa,56,haapsalu,jõõdre küla,2285,0,7933,jõõdre korvpalliväljak,hea,korvpall,2016.0,2016.0,0.0,0.0,0.0,0.9215686274509803,0.9333333333333333,0.7500000000000001,0.5315686274509804
1338,jõõpre kooli palliväljak,jõõpre kool,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,jõõpre kool,75014310,58.475647,24.331257,pärnumaa,68,pärnu,jõõpre küla,2289,0,8052,multifunktsionaalne palliväljak,väga hea,"korvpall, võrkpall",2011.0,2011.0,20.0,0.0,0.011614401858304297,0.8725490196078431,0.8916666666666667,1.0,0.6206297397007584
1337,jõõpre kooli võimla,jõõpre kool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,jõõpre kool,75014310,58.475571,24.329889,pärnumaa,68,pärnu,jõõpre küla,2289,14,2405,võimla,väga hea,"korvpall, lauatennis, saalihoki, käsipall, võrkpall, koroona ja novus",2004.0,2004.0,0.0,0.009333333333333334,0.0,0.803921568627451,0.8333333333333334,1.0,0.606721568627451
192,jõulumäe tervisespordikeskuse asfaltkattega liikumisrada,sa jõulumäe tervisespordikeskus,sportliku liikumise püsirada,muu,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.2247,24.513803,pärnumaa,68,häädemeeste,leina küla,4232,0,217,asfaltkattega liikumisrada,väga hea,"maanteesõit, kiirrulluisutamine, matkasport",2015.0,1984.0,0.0,0.0,0.0,0.9117647058823529,0.6666666666666666,1.0,0.6034313725490197
4593,jõulumäe tervisespordikeskuse discgolfi park,sa jõulumäe tervisespordikeskus,muu vabas õhus asuv spordiobjekt,muu,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.222899,24.513402,pärnumaa,68,häädemeeste,leina küla,4232,0,9753,disc golf´i park (punane),väga hea,discgolf,2019.0,2004.0,0.0,0.0,0.0,0.9509803921568627,0.8333333333333334,1.0,0.6259803921568627
1814,jõulumäe tervisespordikeskuse finišimaja,sa jõulumäe tervisespordikeskus,spordi abihoone,kinnisasi,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.224587,24.514382,pärnumaa,68,häädemeeste,leina küla,4232,180,1790,jõulumäe tervisespordikeskuse finišimaja,väga hea,0,2014.0,1985.0,500.0,0.12,0.29036004645760743,0.9019607843137255,0.675,1.0,0.6533121199699392
3732,jõulumäe tervisespordikeskuse kergejõustiku harjutusväljakud,sa jõulumäe tervisespordikeskus,muu spordiplats,kinnisasi,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.22227787,24.5148135,pärnumaa,68,häädemeeste,leina küla,4232,0,8168,kergejõustiku harjutusväljak,väga hea,kergejõustik,2015.0,1978.0,0.0,0.0,0.0,0.9117647058823529,0.6166666666666667,1.0,0.5984313725490196
5991,jõulumäe tervisespordikeskuse liivahall,sa jõulumäe tervisespordikeskus,"võimla, spordihall, spordisaal",kinnisasi,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.22227471,24.51598399,pärnumaa,68,häädemeeste,leina küla,4232,60,12214,jõulumäe tervisespordikeskuse liivahall,väga hea,"rannajalgpall, rannavõrkpall",2023.0,2023.0,100.0,0.04,0.05807200929152149,0.9901960784313726,0.9916666666666667,1.0,0.6625996788959487
194,jõulumäe tervisespordikeskuse pallimängude väljakud,sa jõulumäe tervisespordikeskus,"tenniseplats, välispalliväljak",kinnisasi,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.22534296,24.51675573,pärnumaa,68,häädemeeste,leina küla,4232,0,154,jalgpalliväljak,rahuldav,jalgpall,2021.0,1983.0,0.0,0.0,0.0,0.9705882352941176,0.6583333333333333,0.49999999999999994,0.41142156862745094
191,jõulumäe tervisespordikeskuse peamaja,sa jõulumäe tervisespordikeskus,"muu hoones asuv spordiobjekt, spordi abihoone, võimla, spordihall, spordisaal",kinnisasi,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.223652,24.515343,pärnumaa,68,häädemeeste,leina küla,4232,180,101,peamaja jõusaal,väga hea,"tõstesport, jõutõstmine, kulturism ja fitness",2009.0,1976.0,500.0,0.12,0.29036004645760743,0.8529411764705882,0.6,1.0,0.6384591787934686
1813,jõulumäe tervisespordikeskuse suusahoolde maja,sa jõulumäe tervisespordikeskus,spordi abihoone,kinnisasi,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.224891,24.513363,pärnumaa,68,häädemeeste,leina küla,4232,180,1781,jõulumäe tervisespordikeskuse suusahoolde maja,väga hea,0,2009.0,1995.0,500.0,0.12,0.29036004645760743,0.8529411764705882,0.7583333333333333,1.0,0.654292512126802
193,jõulumäe tervisespordikeskuse suusastaadion ja liikumisrajad,sa jõulumäe tervisespordikeskus,"sportliku liikumise püsirada, staadion",muu,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,sihtasutus,sihtasutus jõulumäe tervisespordikeskus,90005113,58.225112,24.513921,pärnumaa,68,häädemeeste,leina küla,4232,0,158,suusarajad,väga hea,murdmaasuusatamine,2015.0,1978.0,0.0,0.0,0.0,0.9117647058823529,0.6166666666666667,1.0,0.5984313725490196
81,jõusport spordiklubi aeroobikasaal ja jõusaal,0,"võimla, spordihall, spordisaal",kinnisasi,aktsiaselts,aktsiaselts tevo kaup,10255052,mittetulundusühing,mtü jõusport,80546428,58.35832254,26.68489287,tartumaa,79,tartu linn,tartu linn,8151,120,371,jõusaal,hea,"kulturism ja fitness, jõutõstmine, tõstesport",2023.0,1993.0,50.0,0.08,0.029036004645760744,0.9901960784313726,0.7416666666666667,0.7500000000000001,0.5481478786636607
103,juula küla võrkpalliväljak,0,välispalliväljak,kinnisasi,mittetulundusühing,mittetulundusühing juula jõhvikas,80567703,mittetulundusühing,mittetulundusühing juula jõhvikas,80567703,58.5607695,26.71686887,tartumaa,79,tartu vald,juula küla,2219,10,3981,juula küla võrkpalliväljak,rahuldav,võrkpall,2011.0,2009.0,15.0,0.006666666666666667,0.008710801393728223,0.8725490196078431,0.875,0.49999999999999994,0.4208178930108629
1730,juurikaru põhikooli jalgpalliväljak,juurikaru põhikool,"muu vabas õhus asuv spordiobjekt, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,põhja-pärnumaa vallavalitsus,77000234,kohaliku omavalitsuse üksus,juurikaru põhikool,75010996,58.637958,25.098588,pärnumaa,68,põhja-pärnumaa,säästla küla,7967,0,4975,jalgpalliväljak,rahuldav,jalgpall,1988.0,1988.0,0.0,0.0,0.0,0.6470588235294118,0.7,0.49999999999999994,0.36705882352941177
1729,juurikaru põhikooli võimla,juurikaru põhikool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,põhja-pärnumaa vallavalitsus,77000234,kohaliku omavalitsuse üksus,juurikaru põhikool,75010996,58.63727345,25.09838335,pärnumaa,68,põhja-pärnumaa,säästla küla,7967,32,4796,võimla,väga hea,"korvpall, võrkpall, lauatennis, saalijalgpall, aeroobika ja rühmatreeningud",2000.0,2000.0,10.0,0.021333333333333333,0.005807200929152149,0.7647058823529411,0.8,1.0,0.6013962423993988
5808,juurimaa talli maneež,juurimaa tall,maneež,kinnisasi,füüsiline isik,maie lindre,44104060436,osaühing,oü juurimaa tall,11616129,58.89844523,24.26914343,raplamaa,71,märjamaa,loodna küla,4503,0,11902,juurimaa talli maneež,hea,"koolisõit, takistussõit",2007.0,2007.0,10.0,0.0,0.005807200929152149,0.8333333333333334,0.8583333333333333,0.7500000000000001,0.5111236933797909
5807,juurimaa talli ratsaspordiväljakud,juurimaa tall,ratsaspordi rajatis,hoonestusõigus,mittetulundusühing,juurimaa ratsaspordi arendamise ühing,80400280,osaühing,oü juurimaa tall,11616129,58.89752431,24.27237123,raplamaa,71,märjamaa,loodna küla,4503,10,11900,ratsaspordiväljak - 1,hea,"koolisõit, takistussõit",2017.0,2003.0,50.0,0.006666666666666667,0.029036004645760744,0.9313725490196079,0.825,0.7500000000000001,0.5256576825852293
4933,juuru eduard vilde kooli jõulinnak,juuru eduard vilde kool,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,59.060059,24.960786,raplamaa,71,rapla,juuru alevik,2223,0,10360,juuru eduard vilde kooli jõulinnak,väga hea,"harrastusvõimlemine, kulturism ja fitness",2020.0,2020.0,0.0,0.0,0.0,0.9607843137254902,0.9666666666666667,1.0,0.6407843137254903
4945,juuru eduard vilde kooli puitkattega korvpalliplats,juuru eduard vilde kool,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,59.05791652,24.95781297,raplamaa,71,rapla,juuru alevik,2223,0,10396,puitkorvpalliplats,hea,korvpall,2011.0,2011.0,0.0,0.0,0.0,0.8725490196078431,0.8916666666666667,0.7500000000000001,0.5200490196078432
4944,juuru eduard vilde kooli skatepark,juuru eduard vilde kool,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,59.05758827,24.9580466,raplamaa,71,rapla,juuru alevik,2223,0,10392,skatepark,väga hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2020.0,2011.0,0.0,0.0,0.0,0.9607843137254902,0.8916666666666667,1.0,0.6332843137254902
1414,juuru eduard vilde kooli staadion ja võrkpalliplats,juuru eduard vilde kool,"staadion, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,kohaliku omavalitsuse üksus,juuru eduard vilde kool,75023881,59.058114,24.956431,raplamaa,71,rapla,juuru alevik,2223,0,3813,staadion,mitterahuldav,"jalgpall, kergejõustik",1975.0,1975.0,0.0,0.0,0.0,0.5196078431372549,0.5916666666666667,0.25,0.23710784313725491
1413,juuru eduard vilde kooli võimla,juuru eduard vilde kool,"muu hoones asuv spordiobjekt, võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,rapla vallavalitsus,77000312,kohaliku omavalitsuse üksus,juuru eduard vilde kool,75023881,59.060094,24.959553,raplamaa,71,rapla,juuru alevik,2223,10,4283,võimla,rahuldav,"korvpall, akrobaatiline võimlemine, võrkpall",1983.0,1983.0,20.0,0.006666666666666667,0.011614401858304297,0.5980392156862745,0.6583333333333333,0.49999999999999994,0.3581199357791897
353,jüri kirikumõisa korvpalliplats,jüri kirikumõisa spordiväljakud,välispalliväljak,kinnisasi,mittetulundusühing,eesti evangeelse luterliku kiriku jüri kogudus,80211225,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,59.35815,24.922276,harjumaa,37,rae,jüri alevik,2377,0,1199,jüri kirikumõisa korvpalliplats,hea,korvpall,2020.0,2006.0,9.0,0.0,0.005226480836236934,0.9607843137254902,0.85,0.7500000000000001,0.5293789711006354
352,jüri kirikumõisa rulluisurada,jüri kirikumõisa spordiväljakud,sportliku liikumise püsirada,muu,mittetulundusühing,eesti evangeelse luterliku kiriku jüri kogudus,80211225,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,59.358354,24.92237,harjumaa,37,rae,jüri alevik,2377,0,2492,jüri kirikumõisa rulluisurada,hea,"tervisejooks ja -kõnd, kiirrulluisutamine",2006.0,2006.0,9.0,0.0,0.005226480836236934,0.8235294117647058,0.85,0.7500000000000001,0.5087907358065178
3209,jüri laste tn skatepark,jüri spordihoone,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,59.357035,24.908828,harjumaa,37,rae,jüri alevik,2377,0,6936,jüri laste tn skatepark,hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2014.0,2014.0,10.0,0.0,0.005807200929152149,0.9019607843137255,0.9166666666666666,0.7500000000000001,0.5272511443601832
4198,jüri petangiväljak,jüri spordihoone,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,59.352396,24.911623,harjumaa,37,rae,jüri alevik,2377,0,8959,jüri petangiväljak,hea,petank,2017.0,2017.0,0.0,0.0,0.0,0.9313725490196079,0.9416666666666667,0.7500000000000001,0.5338725490196079
2719,jüri spordihoone,jüri spordihoone,"muu hoones asuv spordiobjekt, siseujula, võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,rae vallavalitsus,75026106,kohaliku omavalitsuse üksus,rae valla spordikeskus,75034258,59.354472,24.907959,harjumaa,37,rae,jüri alevik,2377,530,5566,piljardiruum,hea,piljard,2007.0,2007.0,109.0,0.35333333333333333,0.06329849012775841,0.8333333333333334,0.8583333333333333,0.7500000000000001,0.6199982578397213
